,작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
775,kkoe****,닷모드 닷 투엑스: 그린,20250201,4,,베터리 자체 수명이 조금 짧은듯 하네요...,0
776,kbjv***,옵션 선택: 신년 다짐 패키지 / 색상 선택: 로얄 블루 / 닷팁 X 색상 선택: 로얄 블루,20250111,5,,디자인은 뭐 말할것도 없고 성능도 전혀 모자란것 없고 누구도 없네요 무엇보다 총알배송입니다. 판매자님 최고!,0
777,kime******,닷모드 닷투엑스: 퍼플,20241212,5,,와 이거 물건이네요 젤로맥스 쓰다가 필터 때문에 6개월 넘게 스트레스 받다가 정말 신중하게 알아 보고 바꾼건데 일다 색상이 너무 이쁘고 디자인도 이쁘고 서비스도 많이 주시고 충전 풀로 하고 기존 액상으로 테스트 해봤는데 액상이 과일 맨솔인데 타격감은 살짝 떨어지긴 하지만 아주 훌륭합니다 이건 진심 강추합니다 !!! 액상들어가는 필터 자체가 몇중으로 잡아줘서 절대 안흐르겠죠??,0
778,20****,옵션 선택: 신년 다짐 패키지 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 스모크,20250122,5,,구성도 좋고 성능도 만족합니다 무엇보다 예뻐요,0
779,jshe***,옵션 선택: 신년 다짐 패키지 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 스모크,20250222,5,,전자담배의 명품이라 좋군요,0
780,chan*******,옵션 선택: 닷모드 투엑스 / 색상 선택: 티파니 블루,20250221,5,,역시 돌고돌아 닷모드인거 같습니다.,0
781,gksw*****,옵션 선택: 닷모드 투엑스 카본 레더 에디션 / 색상 선택: 카본 레더 (TPU 케이스 증정) / 닷팁 X 색상 선택: 미포함,20250201,5,,줜~나이쁘누 내스타일,0
782,su****,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 미포함,20250219,4,,액상도 안새고 흡입감도 좋고 좋아요,0
783,gooy********,옵션 선택: 신년 다짐 패키지 / 색상 선택: 건메탈 / 닷팁 X 색상 선택: 골드,20250212,5,,파란색도 구입 예정. 무엇보다 디자인 미쳤고 맛 표현 뒤짐,0
784,cuiq****,닷모드 닷투엑스: 레드,20250121,5,,전자담배중 제일 나은것같네요...사용하기도 편리하고...밧데리도 오래가내요,0
785,kyg_********,옵션 선택: 신년 다짐 패키지 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 레드,20250128,5,,빠른 배송 감사합니다.,0
786,hyun********,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 미포함,20250202,5,,베터리도 넉넉하고 좋아용 ㅎㅎ,0
787,kang************,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙,20250207,5,,사정상 사진은 못올리지만 디자인 너무 이쁘고 맛표현 미쳤습니다! 너무 달아서 다른사람꺼 폈는데 아무맛도 안날정도?,0
788,pete*****,옵션 선택: 신년 다짐 패키지 / 색상 선택: 그린 / 닷팁 X 색상 선택: 그린,20250110,5,,1년반 만에 다시 전자담배로 돌아오게 되었는데요 완전 만족하면서 사용하고있습니다 ㅎㅎ 이번년도 부턴 이녀석과 지내겠네요 ㅋㅋ 잘 사용하겠습니다!!,0
789,cood*****,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙 (TPU 케이스 증정) / 닷팁 X 색상 선택: 미포함,20250216,5,,최고입니다 아주좋아요,0
790,turt******,옵션 선택: 닷모드 투엑스 / 색상 선택: 건메탈 / 닷팁 X 색상 선택: 미포함,20250216,5,,누수없고 맛 잘 뽑아내고 아주 좋습니다!,0
791,sinc*****,옵션 선택: 신년 다짐 패키지 / 색상 선택: 건메탈 / 닷팁 X 색상 선택: 스모크,20250217,5,,잘 받았습니다 좋아요~,0
792,shim*****,닷모드 투엑스: 퍼플,20241008,5,,"금일 오전 배송 받고 하루종일 시연한 찐 솔직후기. 우선 저는 베포레쏘 럭스xr이 본 기기 입니다. (반폐호흡) 가정내에서는 아스몬 (입호흡) 피고있습니다. 실 구매희망 분들께 솔직하게 리뷰드립니다. 우선 단점부터. 개취 겠지만 필름도 사고 케이스도 산 저로써는 케이스는 솔직히 불편했습니다 파이어 버튼 바로 위로 고리걸이 홈이 있어서 그립감이 하락하였습니다. 솔직히 기기 (배터리 수명)이 1~2년 지나면 효율때문에 새 기기 사는 경우가 많은데. 필름지면 충분해보입니다. 그리고 드립팁은 깔맞춤 하면 확실히 이쁩니다. 하지만 정품 드립팁이 미세하게 저는 시연 느낌이 좋다 느껴서 사재 드립팁 그닥 추천하진 않습니다. 흡입할때 느낌 별로에요. 여기서도 개인취향 입니다. 흡입감 좋은것은 정품. 외형 이쁨은 사재드립팁 장점. 현재까지, 혹은 현재 사용하는 아스몬,발라리아 제품까지, 제게 많이 버려진 여러 제품들 까지 모두 포함. 입호흡 기기 중에 만족도는 제일 높습니다. 주 사용 액상은 반폐호흡, 입호흡 공용으로 쓰며, 벌크용 망고스무디 액상 김장해서 핍니다. 맛표현,흡입감.무연량,와트조절기능,배터리용량 액상투입 가능용량 등. 솔직히 모든게 흡족스럽습니다. 아스몬 제품도 솔직히 만족도 높게 쓰고 있고, 단지 구매한지 꽤 되서 배터리가 조루라 새 기기를 알아보다가 샀지만 아스몬이 만족도가 높았었고, 그립감과 흡입시 흡입량이 좀 아숴웠는데, 이 제품은 그립감도 니즈를 잡았고 흡입무연량도 밸런스 좋게 잘 맞는것 같습니다. 귀찮은거 딱 질색이라 공병팟도 10개 같이 주문했는데요. 불량률은 피면서 사용해가면서 체크해야 할 부분같습니다. 그래도 다른거 섞지않고 금일 이 제품만 주구장창 물고빨고 했는데, 혀가 길었지만 여튼 폐호흡,반폐 제외하고 입호흡 용으로만 보았을때는 아스몬이나 발라리아보다는 만족도 제일 높습니다. 개개인의 성향과 타입과 중요하게 생각하는 니즈는 모두 다르겠지만 적어도 구매후 괜히샀다. 후회된다.라는 느낌은 받지 않을것 같습니다. 기기 가격은 저렴한건 아닙니다. 총평. 케이스나 필름2매 중 택1로 사면 중복투자 피할수있습니다. 드립팁은 외관 중시가 아니라면 정품 드립팁도 충분히 좋습니다. 보조배터리는 5핀충전 이라 그닥 비추천합니다. 먼가 시대에 뒤떨어진 느낌. 기기본체 및 맛표현등 전반적인 기능으로써는 현존하는 입호흡 용으로는 지극히 개인적으로 탑 오브 탑 입니다. 알바도 아니고 후원받은 광고글도 아닌 입호흡용 기기 구매 고민 하는 분들을 위한 내돈내산 후기입니다.",2
793,jhn1***,닷모드 투엑스: 실버,20250107,5,,코일도 오래가고 전에는 누수때문에 너무 짜증났는데 누수도 없고 좋아요! 단점이라고 하면 밤에 할때 빛이 너무 강해서 눈이 조금 아픈거? 그거 빼곤 다 좋아요,0
794,inwh*****,옵션 선택: 닷모드 투엑스 / 색상 선택: 그린,20250214,5,,좋아요 맛표현도 마음에 듭니다~,0
795,redr*******,옵션 선택: 닷모드 투엑스 / 색상 선택: 건메탈 / 닷팁 X 색상 선택: 미포함,20250126,5,,"선물로 구매한건데,맘에 들어하네요",0
796,was0***,닷모드 닷 투엑스: 블랙,20250127,5,,너무기기가 이쁘도 좋아요,0
797,xogu***,닷모드 닷 투엑스: 그린,20250217,5,,지금도 잘쓰고있어요 만족해요,0
798,bh88****,닷모드 닷투엑스: 블랙,20241224,5,,입문으로 닷모드 선택했어요 디자인이 이뻐서 꽂힌것도 있는데 배터리도 최강이고 누수도 없다는 후기보고 엄청기대하고 있던 제품인데 받아보니 예상대로 만족합니다 보조배터리사은품 주시는지 모르고 하나 더 구매해버렸네요ㅋㅋ 너무 감사해요 다른기기 사용해본적은 없지만 갈아탈일은 없을듯 합니다 많이 파세요~,0
799,hwan*****,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙,20250221,5,,액상이 새지 않아요,0
800,wkde********,옵션 선택: 닷모드 투엑스 카본 레더 에디션 / 색상 선택: 카본 레더,20250219,5,,감사헙니다 잘 사용하겠습니다,0
801,suna******,옵션 선택: 닷모드 투엑스 / 색상 선택: 퍼플 / 닷팁 X 색상 선택: 미포함,20250217,5,,매번 사다주고 있는 제품 좋다고 하네요,0
802,kms9*****,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙,20250215,5,,디자인도 깔끔하고 마음에 듭니다,0
803,wavg***,닷모드 닷투엑스: 레드,20250215,5,,추가 구매고 재구매 의향있습니다,0
804,wkdd*******,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙,20250220,5,,깔끔한 디자인 연무량,0
805,relo******,옵션 선택: 신년 다짐 패키지 / 색상 선택: 그린 / 닷팁 X 색상 선택: 그린,20250204,5,,사용전입니다 이쁘네요 다른 후기들 처럼 액튐이 적었음 좋겟습니다,0
806,dksr****,옵션 선택: 신년 다짐 패키지 / 색상 선택: 레드 / 닷팁 X 색상 선택: 레드,20250111,5,,배송빠르게 안전하게 포장돠서 잘왓어요 너무 색상이 이쁜거 같습니당,0
807,rala****,닷모드 닷 투엑스: 로얄 블루,20250121,5,,닷모드는 디자인만 이쁘다는 선입견이 있었는데 이번 투엑스는 정말 잘 만들었네요~^^,0
808,wedd****,옵션 선택: 닷모드 투엑스 / 색상 선택: 그린 / 닷팁 X 색상 선택: 미포함,20250121,5,,맛표현이 찐하진 않지만 디자인이 너무 이뻐서 만족합니다,0
809,ahql***,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 미포함,20250117,5,,너무 이쁘고 좋네요 만족도 좋아요,0
810,yi****,옵션 선택: 신년 다짐 패키지 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 스모크,20250212,5,,빠른배송 감사합니다,0
811,edis*****,옵션 선택: 닷모드 투엑스 / 색상 선택: 티파니 블루 / 닷팁 X 색상 선택: 미포함,20250115,5,,검정사용했는데 잃어버려서 다시 구입했어요. 색상이 이쁘네요.,0
812,shh0****,닷모드 닷 투엑스: 티파니 블루,20250123,5,,"디자인,색감이 고급스러워서 서브로 이용중이에요!",0
813,kd****,옵션 선택: 신년 다짐 패키지 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 레드,20250215,5,,좋은 물건 잘 받았습니다~!,0
814,kime******,닷모드 닷투엑스: 퍼플,20250111,5,,한달 사용결과 : 액상 흐름 절대 없음!! 진심 물건 인정!! 액상량도 많이 들어가며 배터리가 오래감 !! 역대급 전담인정 !!!,0
815,kook***,옵션 선택: 닷모드 투엑스 / 색상 선택: 실버 / 닷팁 X 색상 선택: 미포함,20250116,5,,배송 매우 빠릅니다 감사합니다 잘쓸게요,0
816,mbom*****,닷모드 닷 투엑스: 건메탈,20241123,5,,디자인 깔끔하고 마감 좋아요 하루정도 사용중이고 베이핑 횟수가 많은편인데 누수나 결로현상은 없었습니다 배터리랑 팟 용량이 커서 한번 충전하면 하루종일 걱정없이 쓸수 있어 좋습니다 맛 표현도 전에 사용하던 기기보다 좋아요 다만 같이 판매하시는 보호 필름의 경우 클리어한 투명 재질이 아니라서 액정부분 가시성이 떨어져서 작은 글자는 잘 안보입니다 구매하실분들은 참고하세요,0
817,ghdw********,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙,20250215,5,,안전하게 잘 왔습니다!,0
818,tjdr******,옵션 선택: 신년 다짐 패키지 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 레드,20250116,5,,쥑이네요 여지껏 써왓더 기계중에 최고입니다.,0
819,bv****,닷모드 닷투엑스: 퍼플,20250106,5,,너무너무 조아요 구매하길 잘했어요 액상 통도 크고 그립갑도 좋고 너무너무 괸찮은 물건 이네요,0
820,didl*******,옵션 선택: 닷모드 투엑스 카본 레더 에디션 / 색상 선택: 카본 레더 (TPU 케이스 증정) / 닷팁 X 색상 선택: 미포함,20250206,5,,조아요 여기 전자담배는 진리 잘사용할게요,0
821,gudl*****,옵션 선택: 닷모드 투엑스 / 색상 선택: 건메탈 / 닷팁 X 색상 선택: 미포함,20250117,5,,아직은 이상 없어요 한달 사용후 후기 올리겟음,0
822,yoin***,닷모드 닷투엑스: 실버,20250105,5,,닷모드 기기만 n년째 기기별로 5개 정도 사용하다 구매했어요 ~ 이쁘고 좋네요,0
823,didw******,옵션 선택: 신년 다짐 패키지 / 색상 선택: 로얄 블루 / 닷팁 X 색상 선택: 로얄 블루,20250107,5,,수년전에 닷모드는 누수때문에 이뻐도 참 관리하기 힘들엇는데 다시 돌아와 구입해보니 돌아오길잘햇다싶어요 색상도 참 잘뽑혓구요,0
824,kcyc****,옵션 선택: 신년 다짐 패키지 / 색상 선택: 건메탈 / 닷팁 X 색상 선택: 스모크,20250124,5,,좋습니다 감사합니다,0
825,mand***,옵션 선택: 신년 다짐 패키지 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 스모크,20250114,5,,배송도 빠르고 문의사항도 잘 받아주십니다!,0
826,nubi*****,옵션 선택: 닷모드 투엑스 / 색상 선택: 건메탈 (TPU 케이스 증정) / 닷팁 X 색상 선택: 미포함,20250214,5,,좋아요돟아요좋아뇨좋아요,0
827,ssas****,옵션 선택: 닷모드 투엑스 / 색상 선택: 레드 / 닷팁 X 색상 선택: 미포함,20250111,5,,기존에 베x 캠x2 썼는데 누수때문에 넘 스트레스였는데 닷 투엑스 3일째인데 누수 전혀 없어요 ㅜㅜㅜ 신세계입니다,0
828,sahe******,닷모드 닷투엑스: 건메탈,20250210,5,,잘 쓰겠습니다 감사합니다.,0
829,venu*****,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 미포함,20250124,5,,너무 이쁘네요 다만 추가구입한 팁에 길이가 좀 짧은게 아쉬워요 다른부분은 전부 마음에 듭니다. 잘 사용할게요~,0
830,ljc5***,옵션 선택: 닷모드 투엑스 카본 레더 에디션 / 색상 선택: 카본 레더,20250215,5,,그냥 믿고 쓰는 닷이죠,0
831,dong*******,닷모드 닷투엑스: 티파니 블루,20250124,5,,풍부한 액상맛이 느껴져요,0
832,loid***,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 미포함,20250122,5,,친구는 샵에서 십만원 넘게 줫는데 저는 칠만원 컷,0
833,crow*****,닷모드 닷투엑스: 실버,20250211,5,,누수 없고 와트조절 가능 무엇보다 배터리 짱,0
834,kend****,옵션 선택: 닷모드 투엑스 / 색상 선택: 퍼플 (TPU 케이스 증정) / 닷팁 X 색상 선택: 미포함,20250205,5,,좋아요..원래쓰던거라,0
835,dydw******,옵션 선택: 닷모드 투엑스 / 색상 선택: 블랙,20250215,5,,이거 실물 너무 이뻐요,0
836,deat******,닷모드 닷투엑스: 실버,20250123,5,,조금 묵직한거 빼고는 만족합니다^^,0
837,csk9****,옵션 선택: 닷모드 투엑스 / 색상 선택: 퍼플 / 닷팁 X 색상 선택: 미포함,20250212,5,,빠른배송 만족합니다,0
838,wgdu****,옵션 선택: 신년 다짐 패키지 / 색상 선택: 블랙 / 닷팁 X 색상 선택: 스모크,20250210,5,,늘 사용하고있는 제품입니다,0
839,bj****,닷모드 닷 투엑스: 블랙,20241206,5,,전담 입문한지 두달 됐는데 용량큰거 찾다가 디자인이 마음에 들어서 구입했습니다 아직 사용전이긴한데 너무 이쁘네요 ㅋㅋ 사은품으로 보내주신 보조배터리도 잘 쓰겠습니다 살까말까 하다가 안샀는데 제 맘을 아셨는지 알아서 보내주셨네요 ㅋㅋ,0
840,audt*****,옵션 선택: 신년 다짐 패키지 / 색상 선택: 로얄 블루 / 닷팁 X 색상 선택: 로얄 블루,20250107,5,,배송도빠르고 너무 이쁘네여...ㅎ 그리고 구성품도 너무 좋습니다. 들고다니기도 편할거같아요ㅎㅎㅎ,0
841,sku7***,옵션 선택: 신년 다짐 패키지 / 색상 선택: 로얄 블루 / 닷팁 X 색상 선택: 로얄 블루,20250208,5,,구성품이좋아요 제품써보고 또후기남길게요,0
842,dldn******,옵션 선택: 닷모드 투엑스 카본 레더 에디션 / 색상 선택: 카본 레더,20250210,5,,포장 완벽합니다 누수확인은 아직입니다,0
843,sm1p***,옵션 선택: 신년 다짐 패키지 / 색상 선택: 그린 / 닷팁 X 색상 선택: 그린,20250204,5,,좋아요 모양도 예쁩니다!,0
844,doyo*****,닷모드 닷 투엑스: 퍼플,20250112,5,,여전히 잘 사용중입니다. 다른 기기에 비해 확실히 누수가 덜해요!,0
845,zsa6***,옵션 선택: 닷모드 투엑스 카본 레더 에디션 / 색상 선택: 카본 레더,20250214,5,,인생전자담배입니다.,0
846,park******,닷모드 닷 투엑스: 블랙,20250204,5,,최고에요 무조건 추천 합니다,0
