,작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
1076,soul********,컬러: 글로 하이퍼 (그래파이트 블랙),20250301,5,,분실해서 재구매. 연무량 좋아요,0
1077,kk13****,컬러: 글로 하이퍼 (그래파이트 블랙),20250318,3,,배송빠름. 하이퍼용 브라이트 토바코도 생산해주세여...,0
1078,sojj****,컬러: 글로 하이퍼 (그래파이트 블랙),20250329,5,,좋습니다 만족합니다ㅎ,0
1079,heho***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250213,5,,앞전에 기계에 비해서 그립감은 슬림해져서 좋은데 일단 처음 하나를 피워봤는데 맛이 그전 기계랑 살짝 틀린거같아요 탄맛이 난다할까?첫 기계작동이라 그럴수 있다보구 일단 그립감은 좋아요,0
1080,bong***,컬러: 글로 하이퍼 (코발트 블루),20250326,5,,"타격감도 좋고, 디자인이 예쁘네요.",0
1081,leey*****,컬러: 글로 하이퍼 (코발트 블루),20250322,5,,좋은상품 저렴하게잘받았습니다. 2번째 구매인데 잘사용하겠습니다,0
1082,jsbg****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250225,5,,잘 사용하겠습니다.수고하세요.,0
1083,insi****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250214,4,,기존에 글로를 써봤지만 새로이 써볼려고 시도해 봅니다. 물건은 잘 배송됬고 기계 자체는 크기가 좀더 작아지면 좋겠다는 생각이 들지만 기능은 마음에 듭니다.,0
1084,kimh*****,컬러: 글로 하이퍼 (그래파이트 블랙),20250329,5,,품질도 좋고 배송도 빨라요,0
1085,odr5***,컬러: 글로 하이퍼 (그래파이트 블랙),20250329,5,,묵직하네요 그립감 좋아요,0
1086,jhhj****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250219,5,,디자인도 이쁘고 담배 맛자체도 만족스러워서 애영할거같네요,0
1087,kth9***,컬러: 글로 하이퍼 (말라카이트 틸),20250306,5,,타격감도 좋고 아주 좋습니다,0
1088,kh****,컬러: 글로 하이퍼 (그래파이트 블랙),20250310,5,,잘사용중입니다 최고에요 다 맘에 들어요 선물하러 또 올게요,0
1089,dust****,컬러: 글로 하이퍼 (그래파이트 블랙),20250326,5,,글로하이퍼 저렴한가격에 잘사요합니다.,0
1090,pigb****,컬러: 글로 하이퍼 (그래파이트 블랙),20250319,5,,좋아요.........,0
1091,love*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250328,5,,가볍고 너무 좋네요,0
1092,na****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250403,5,,괜찮은 듯해용ㅎㅎㅎ,0
1093,bh****,컬러: 글로 하이퍼 (그래파이트 블랙),20250222,5,,타격감 연무량 좋아요~,0
1094,dlsd******,컬러: 글로 하이퍼 (그래파이트 블랙),20250304,5,,여러 전자담배 구매했지만 얘가 젤 타격김이 좋넹ㅎ,0
1095,lym1***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250323,5,,기존 하이퍼 보다 가열이 잘되서 좋네여 시간도 길어 졌고... 많이 파세여!,0
1096,meri****,컬러: 글로 하이퍼 (그래파이트 블랙),20250327,5,,배송 빠르게 잘 받았습니다.,0
1097,siro****,컬러: 글로 하이퍼 (코발트 블루),20250325,5,,전에것보다 성능이 매우 좋습니다 잘사용할게요,0
1098,hgki****,컬러: 글로 하이퍼 (그래파이트 블랙),20250328,5,,에어 사용하였는데 더 좋네요,0
1099,sa****,컬러: 글로 하이퍼 (그래파이트 블랙),20250302,5,,기존 쓰던게 살짝살짝 이상해져서 새로 샀습니다. 새거가 좋긴하네요 ㅎㅎ,0
1100,yjm7***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250228,5,,좋아요 한손에쏙 예뻐요,0
1101,kjy3****,컬러: 글로 하이퍼 (그래파이트 블랙),20250326,5,,작고 휴대하기 좋고 아주아주 좋아요,0
1102,rmad********,컬러: 글로 하이퍼 (말라카이트 틸),20250226,5,,이거 피고 연초 끊었어요 색상도 넘이뿜,0
1103,jose******,컬러: 글로 하이퍼 (그래파이트 블랙),20250217,5,,이전 단계 글루 사용했을 때 보다 훨씬 빠르게 발열되고 무화량도 만족합니다!! 대만족중!,0
1104,wa****,컬러: 글로 하이퍼 (말라카이트 틸),20250225,5,,쓰던것보다 히팅이 좋아서 맛도 좋습니다. 혹시 고장날까봐 예비로 구매했습니다,0
1105,wlxo****,컬러: 글로 하이퍼 (말라카이트 틸),20250321,5,,잘 배송이 왔어요 품질도좋아요,0
1106,jinu*****,컬러: 글로 하이퍼 (그래파이트 블랙),20250227,5,,예쁘네요. 잘쓰겠습니다.,0
1107,ssc1***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250327,5,,릴쓰다가 이거사서 잘 쓰고 있어요.,0
1108,kang****,컬러: 글로 하이퍼 (그래파이트 블랙),20250226,5,,벌써 3번째 구매입니다. 너무 만족하고 있습니다.,0
1109,dt****,컬러: 글로 하이퍼 (그래파이트 블랙),20250223,5,,가성비 좋어요~ 3일 사용해 봤는데 만족 합니다.,0
1110,phil******,컬러: 글로 하이퍼 (말라카이트 틸),20250322,5,,항상쓰던거예요 추천 드려요,0
1111,phil******,컬러: 글로 하이퍼 (그래파이트 블랙),20250322,5,,항상쓰던거예요 추천 드려요,0
1112,ye****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250216,3,,색은예뻐요 뷰스터모드로하면 이틀에 한번꼴로 충전해주고 있는거 같고 그립감은 좋아요,0
1113,tige*******,컬러: 글로 하이퍼 (코발트 블루),20250320,5,,아주 좋아요 잘사용하겠습니다.,0
1114,ksm7***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250301,5,,기존쓰던게 고장나서 재구매 했습니다 만족합니다,0
1115,sung******,컬러: 글로 하이퍼 (코발트 블루),20250308,5,,깔끔한 디자인 사용성 굿,0
1116,komj***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250225,5,,두번째 구매 입니다. 저렴하게 살수있어서 가성비 좋은 구매였어요,0
1117,ange******,컬러: 글로 하이퍼 (애미시스트 퍼플),20250425,5,,굿~~~~~~~~~~,0
1118,hag4***,컬러: 글로 하이퍼 (말라카이트 틸),20250227,5,,빠른 배송 만족합니다. 수고하세요.,0
1119,hag4***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250227,5,,빠른 배송 만족합니다. 수고하세요.,0
1120,eo****,컬러: 글로 하이퍼 (그래파이트 블랙),20250401,5,,항상 잘 쓰고있습ㄴ디ㅏ,0
1121,2gus***,컬러: 글로 하이퍼 (그래파이트 블랙),20250222,5,,배송 빠르네요 아이코스보다 타격감 좋아서 구매했습니더,0
1122,ah****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250228,5,,빠르게 잘 받았습니다 감사합니다,0
1123,wjdg******,컬러: 글로 하이퍼 (그래파이트 블랙),20250325,5,,디자인도 좋고 괜찮아요,0
1124,a980***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250225,5,,가성비 좋은 제품입니다. 만족하고 사용하고 있습니다.,0
1125,ba****,컬러: 글로 하이퍼 (그래파이트 블랙),20250311,5,,만족합니다~~~~~,0
1126,me****,컬러: 글로 하이퍼 (그래파이트 블랙),20250220,4,,기존 모델보다 잡기 편하고 가벼워지고 색상이 좋아졌어요. 실제로 에어보다 폭이 많이 줄었어요.,0
1127,sa****,컬러: 글로 하이퍼 (말라카이트 틸),20250303,5,,빠른 발송 감사합니다,0
1128,pmhh***,컬러: 글로 하이퍼 (그래파이트 블랙),20250304,4,,상품 배송 모두 만족합니다,0
1129,acmi*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250313,4,,잘 받았습니다. 아직은 미사용. 전자담배 구매가 좀 더 편했으면 좋겠네요,0
1130,nana*****,컬러: 글로 하이퍼 (코발트 블루),20250222,5,,앞전 하이퍼에어 쓰다가 네오스틱이 저하고 맞는듯해서 하나더 구입해봤어요 만족합니다,0
1131,ag****,컬러: 글로 하이퍼 (코발트 블루),20250320,5,,좋아요! 기존에쓰던거라,0
1132,pkok***,컬러: 글로 하이퍼 (그래파이트 블랙),20250328,5,,공식보다 빨리 왔어요,0
1133,seoy***,컬러: 글로 하이퍼 (그래파이트 블랙),20250327,5,,프로랑 크게 차이가 없네요,0
1134,ii****,컬러: 글로 하이퍼 (그래파이트 블랙),20250228,5,,잘 사용하고 있습니다. 신형이라 좋네요.,0
1135,lst3***,컬러: 글로 하이퍼 (코발트 블루),20250228,5,,늘 사용하던 제품입니다. 잘쓸게요,0
1136,sunn****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250225,5,,하이퍼 재구매 했네요 아직 사용중인데 미리 하나더 구매했네요,0
1137,ah****,컬러: 글로 하이퍼 (그래파이트 블랙),20250228,5,,빠르게 잘 받았습니다 감사합니다.,0
1138,ne****,컬러: 글로 하이퍼 (그래파이트 블랙),20250215,5,,좋아요 배송도 빠르고 예전에 쓰던거 잃어버려서 다시 샀습니다 담배도 찐내안나고 좋음,0
1139,gome****,컬러: 글로 하이퍼 (코발트 블루),20250324,5,,매우만족합니다 고맙습니다,0
1140,iijs****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250304,5,,디자인도 이쁘고 좋어요,0
1141,knig******,컬러: 글로 하이퍼 (말라카이트 틸),20250326,5,,아주 좋음 기존 쓰던거보단,0
1142,jomi******,컬러: 글로 하이퍼 (애미시스트 퍼플),20250329,5,,타격감이 엄청나요!!,0
1143,kdi0***,컬러: 글로 하이퍼 (코발트 블루),20250314,4,,그냥 좋아요..적당한 사이즈 두개 사서 번갈아서 사용중 이네요,0
1144,jhli*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250220,5,,벌써 몇번째 구매인지 모르겠네요. 새로운 기계가 나올때마다 구매합니다.,0
1145,fanc******,컬러: 글로 하이퍼 (코발트 블루),20250226,5,,안전하고 빠른 배송에 감사드립니다,0
1146,rjqs********,컬러: 글로 하이퍼 (말라카이트 틸),20250329,5,,잘사용하고있어요 ~~,0
1147,pooh***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250320,5,,기계가 좋아요 감사합니다,0
1148,smas****,컬러: 글로 하이퍼 (그래파이트 블랙),20250319,5,,언제나 그렇듯 포장 깔끔하고 제품 만족도는 좋습니다.,0
1149,whdd*******,컬러: 글로 하이퍼 (애미시스트 퍼플),20250211,5,,디자인도 이쁘고 너무 고급스럽네요 이전기기쓰다가 이번에 새로 구입했는데 만족합니다 가격도 합리적이라 좋네요,0
1150,kh****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250328,5,,흡입량 디자인 크기 탁좋와오ㅡ,0
1151,tjdg******,컬러: 글로 하이퍼 (그래파이트 블랙),20250220,5,,실물이 너무이뻐요ㅎ 타격감도 담배좋구 종류가많아서좋은것같습니다. 애용할게요,0
1152,rwja***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250307,5,,글로 하이퍼 glo HYPER 궐련형 전자담배,0
1153,an****,컬러: 글로 하이퍼 (코발트 블루),20250302,5,,잃어버려서 재구매요ㅠㅠ 잃어버렸어요ㅠ,0
1154,yhs8*****,컬러: 글로 하이퍼 (그래파이트 블랙),20250221,5,,기기는 제가 잘 떨어트리는 편이라 세일할 때 사 놓고 있습니다. 권렬형 담배 중에서는 제일 제 입맛에 맞는 제품입니다.,0
1155,ksm7***,컬러: 글로 하이퍼 (말라카이트 틸),20250301,5,,기존거 고장나서 재구매 합니다 만족합니다,0
1156,remy***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250228,5,,기존 에어대비 잡기편하고 배터리 오래가고 충전 빠름,0
1157,blue******,컬러: 글로 하이퍼 (애미시스트 퍼플),20250224,5,,기존 하이퍼x2대비 충전속도 증가 유지시간 증가 된 느낌입니다 무게도 가벼워지고 부피도 작아졌습니다.,0
1158,yhs3***,컬러: 글로 하이퍼 (그래파이트 블랙),20250321,5,,배송이 빠르고 타격감도 좋네요,0
1159,jiwo*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250216,5,,다양한 색이 있어서 골라 쓰기 좋아요. 배송도 빠르고 좋습니다.,0
1160,rksk***,컬러: 글로 하이퍼 (코발트 블루),20250223,5,,1. 기계 성능 업그레이드 대만족 2. 색이 이쁨 3. 가격대비 가성비 굿,0
1161,5547***,컬러: 글로 하이퍼 (그래파이트 블랙),20250302,5,,배송빠르고 좋아요~~,0
1162,guns****,컬러: 글로 하이퍼 (코발트 블루),20250324,5,,새기계라 그런지 맛이 달라지네요^^,0
1163,rksk******,컬러: 글로 하이퍼 (코발트 블루),20250319,5,,너무 좋네요 글로 색도 좋고 이뻐요,0
1164,chin******,컬러: 글로 하이퍼 (그래파이트 블랙),20250222,5,,1세대보다 풍미가더강합니다. 연무량도 훨씬많고잘나와요,0
1165,wang******,컬러: 글로 하이퍼 (그래파이트 블랙),20250223,5,,잘쓰겠습니다 좋네요 스틱 비싼거 빼면요,0
1166,rock******,컬러: 글로 하이퍼 (애미시스트 퍼플),20250318,5,,항상이용합니다! 빠르고 싸게 샀어요,0
1167,nand*****,컬러: 글로 하이퍼 (그래파이트 블랙),20250225,5,,아 기존에 쓰던게 단종되서 이거로 샀는데 몬가 더 찌는 냄새가 강하네요 ㅎㅎㅎ,0
1168,dbal****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250311,5,,앞전 모델이 고장나서 주문함 사용법이야 비슷하니. 내용물이 바꿔야되서 번거롭네요 앞전게 하나는 잘되는데 두가지로 사야하니 ..,0
1169,dae1*******,컬러: 글로 하이퍼 (코발트 블루),20250219,3,,가성비 좋고 배송도 빨라 좋은데 이번이 2번째 구매 입니다 이번거는 청소기도 없고 충전기 리드선도 없네요 아쉽습니다,0
1170,2007******,컬러: 글로 하이퍼 (그래파이트 블랙),20250318,5,,좋아요. 재구매했습니다.,0
1171,sdup***,컬러: 글로 하이퍼 (코발트 블루),20250321,4,,릴에서 바꿔탔는데 .. 시도해봐야 할듯 하네요,0
1172,kwk2***,컬러: 글로 하이퍼 (그래파이트 블랙),20250228,5,,하이퍼 x 쓰다가 구매했는데 슬림하고 가볍고 좋네요 강추~~^^,0
1173,skdk****,컬러: 글로 하이퍼 (코발트 블루),20250318,5,,기존 글로보다 연무가 좋고 느낌이 좋네요,0
1174,p589****,컬러: 글로 하이퍼 (그래파이트 블랙),20250320,5,,배송빠르고 좋아요,0
1175,supe********,컬러: 글로 하이퍼 (코발트 블루),20250313,5,,크리스마스가 껴서 배송이 느렸어요 그래도 좋네요,0
1176,pain********,컬러: 글로 하이퍼 (그래파이트 블랙),20250319,4,,배송이 빠르고 제품도 만족스럽네요,0
1177,sper***,컬러: 글로 하이퍼 (코발트 블루),20250302,5,,만족합니다 성능부분,0
1178,kchi***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250225,5,,디자인도 색상도 넘 예쁩니다 그립감도 좋네요,0
1179,pje9***,컬러: 글로 하이퍼 (그래파이트 블랙),20250324,5,,만족하고 사용하고 계십니다!,0
1180,pois****,컬러: 글로 하이퍼 (그래파이트 블랙),20250220,5,,글로 제품은 처음 써보는데 타격감 좋고 타제품보다 여유로운 시간에 만족합니다.,0
1181,kk****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250315,4,,흡입하기가 조금 불편하긴하지만 그래도 이정도면 좋아요,0
1182,kore*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250320,5,,항상. 만족하며 사용하고 있습니다,0
1183,love*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250329,5,,좋아요!!!!!! 매우!!!,0
1184,milk****,컬러: 글로 하이퍼 (그래파이트 블랙),20250228,5,,빠른배송 매우 좋습니다 굿,0
1185,love***,컬러: 글로 하이퍼 (그래파이트 블랙),20250224,4,,기계좀튼튼히만들면좋겠네요넘자주사요ㅜ,0
1186,so****,컬러: 글로 하이퍼 (그래파이트 블랙),20250326,5,,그립감.. 쫙 빨리네요,0
1187,qw****,컬러: 글로 하이퍼 (그래파이트 블랙),20250314,4,,괜찮아용~~ 가격저렴하고 가성비로 굿굿 입니다,0
1188,powp****,컬러: 글로 하이퍼 (그래파이트 블랙),20250319,5,,역대 글로 디바이스 중에 가장 맘에 듭니다.,0
1189,dark*******,컬러: 글로 하이퍼 (그래파이트 블랙),20250329,5,,역시~ 굿~~~ 좋습니다~~~,0
1190,fo****,컬러: 글로 하이퍼 (그래파이트 블랙),20250220,3,,가성비 괜찮은데 전용스틱 맛이 이상하고 니코틴 함량이 없는 게 이해가 안되요,0
1191,plus***,컬러: 글로 하이퍼 (그래파이트 블랙),20250228,5,,배송 빠르게 잘 받았습니다,0
1192,maru****,컬러: 글로 하이퍼 (말라카이트 틸),20250226,5,,아주만족합니다 연초는 이제 안녕,0
1193,keep****,컬러: 글로 하이퍼 (말라카이트 틸),20250227,5,,프로가비싸져서 사봤는데심플하니좋음,0
1194,tlsd******,컬러: 글로 하이퍼 (그래파이트 블랙),20250228,5,,배송빠르고 물건좋습니다.,0
