작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
hans*******,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241128,5,,드립팁 옵션으로 산거 끼우니 뚜껑이 잘 안닫혀요 그거 빼곤 넝수 좋아요,0
supa****,헬베이프 젤로: 반타그레이,20241120,5,,배송 빠르고 너무 이쁘네요,0
dorl****,헬베이프 젤로: 1225 에디션 블랙(한정판),20241124,5,,잘쓰고있어요 항상 고맙게쓰늕ㄷㆍㅇ,0
saeb***,헬베이프 젤로: 1225 에디션 블랙(한정판),20241208,5,,배송 빠르고 연기도 많이 나서 좋으네요,0
heh6***,헬베이프 젤로: 블랙 초콜렛,20241106,5,,조은데요 지금 3벙째 재구매인데 저의 칠칠맞음 덕분에 잃어버렸습니다..그러나 또 산다면 젤로를 살거에요,0
back*****,헬베이프 젤로: 반타그레이,20241212,5,,좋습니다 최고 입니다 ㅎ,0
jino****,헬베이프 젤로: 블러드 샷,20241121,5,,이쁘고 휴대성 좋음 액정표시 편리,0
sh40******,헬베이프 젤로: 젤로 옐로,20241112,5,,디자인이 노무 이쁘네요~ 잘 사용해보겠습니다~~,0
oc****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241122,5,,튼튼하고 사이즈 딱이네요,0
dff1***,헬베이프 젤로: 1225 에디션 블랙(한정판),20241120,5,,믿고쓰는 젤로 감사합니다,0
jmg5***,헬베이프 젤로: 블랙로즈,20241109,5,,선물하기로구매한거라 상품페이지사진첨부해요 배송 빠르게 갔고 잘받아서 사용중이세요,0
to****,헬베이프 젤로: 반타그레이,20241211,5,,빠른뱅송 감사합니다,0
skyb*******,헬베이프 젤로: 반타그레이,20241211,5,,매번고장나면 사는기기 좋아여,0
lkjl****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241206,5,,담배냄새가 너무좋아서 자꾸 피게되는게 단점ㅋ,0
jm****,헬베이프 젤로: 블루스카이,20241113,5,,빠른 배송 받았습니다. 아직 사용 전이지만 워낙 유명해서 기대되네요.,0
hy****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241031,5,,아*코스에서 액상으로 넘어오면서 고민하다가 디자인이 예쁘길래 구매했는데 아주 만족합니다! 연디(아몬드크림시가) 넣어서 펴봤는데 아주맛있습니다!,0
wjdt******,헬베이프 젤로: 블랙로즈,20241111,5,,생각보다 액상누수가 없었고 간편하고 휴대하기도 편한 사이즈라서 좋습니다,0
rmss******,헬베이프 젤로: 새비 화이트,20241115,5,,사용하던 제품 분실로 다시 구매했는데 만족합니다.,0
hi****,헬베이프 젤로: 블랙로즈,20241214,5,,냄새가 없어서 좋음,0
hi****,헬베이프 젤로: 젤로 옐로,20241214,5,,냄새가 없어서 좋음,0
tlaw*********,헬베이프 젤로: 블랙로즈,20241209,5,,색깔이 엄청 마음에 들어요,0
jean****,헬베이프 젤로: 반타그레이,20241016,5,,"공팟 다섯개 추가주문했는데 한 개 더 보내주셨어요 다른 후기들 보니 한개씩 더 넣어주는 경우가 종종 있어서,, 오류는 아닌것같아 감사히 받겠습니다 주문하고나서 색상실수한걸 알아서 변경요청드렸는데 해주셨어요 엄청 빠릅니다 해외거주자라! 아직 사용을 못해서 실사용후기는 못 남기지만 후기 많이 읽어보고 산거라 누수걱정은 없을듯합니다 추천합니다",0
whal*****,헬베이프 젤로: 달리아 초콜렛,20241208,5,,진짜 좋아용 컬러도 귀엽구 흐르지않아서 짱짱,0
at****,헬베이프 젤로: 젤로 옐로,20241119,5,,한달이상 고장 없이 누수 없이 잘 사용중입니다~ 굳~!,0
tmdd******,헬베이프 젤로: 반타그레이,20241127,5,,액상흐름도 없고 한번 충전시 엄청 오래가네요 한손에 들어와서 너무좋아요,0
top3***,헬베이프 젤로: 반타그레이,20241121,5,,여전히 고장 없이 잘 사용중,0
stor*****,헬베이프 젤로: 반타그레이,20241122,5,,누수전혀없어 좋습니다,0
khjh*********,헬베이프 젤로: 1225 에디션 블랙(한정판),20241114,5,,색상도 너무 이쁘고 디자인도 제 마음에 들어서 만족합니다!,0
sns7***,헬베이프 젤로: 블루스카이,20241031,5,,전에 산 핑쿠핑큐랑 블루스카이랑 2개 씁니다 하나는 집에서 하나는 밖에서 씁니다 아주 만족해요 냄새도 안배기고 아주 만족입니다,0
nice*******,헬베이프 젤로: 블랙로즈,20241208,5,,계속 사용중이에요 너무좋아요,0
wldb****,헬베이프 젤로: 블랙로즈,20241114,5,,액상 튀는건 제로고 액샘도 없습니다 적게 들어가서 빨리쓰긴해요,0
west******,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241104,5,,경쟁사 발라리안 쓰다가 넘어왔는데 훨씬 더 만족합니다. 젤로 최고 감사합니다,0
pch6***,헬베이프 젤로: 1225 에디션 블랙(한정판),20241121,5,,젤로 두번째 구매 아주좋와,0
tt****,헬베이프 젤로: 반타그레이,20241207,5,,빠른배송 감사합니다,0
lkho****,헬베이프 젤로: 젤로 옐로,20241214,4,,아주 만족 합니다....,0
siwo*****,헬베이프 젤로: 블러드 샷,20241208,5,,맘에듭니다 잘쓰고있어요,0
sf****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241210,4,,한달 사용결과 만족스럽게 사용했습니다,0
sf****,헬베이프 젤로: 1225 에디션 블랙(한정판),20241210,4,,한달 사용결과 만족스럽게 사용했습니다,0
muka*****,헬베이프 젤로: 새비 화이트,20241101,5,,2번째 기기 구매입니다 1개는 수리보내버려가지고 필게없어서 병행하면서 피우려고 하나더 샀네요 ㅎㅎ 이쁘고 맘에듭니다~,0
rook****,헬베이프 젤로: 1225 에디션 블랙(한정판),20241118,5,,10년전에 알던 전자담배랑은 차원이 다르네요,0
rtd3***,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241107,5,,너무 이뻐영!!! 젤로 첨 써보는데 이뿌게 잘쓰겠습니당!!!!,1
casa****,헬베이프 젤로: 블랙로즈,20241211,5,,빠른배송좋아요~~~~!,0
toug*****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241104,5,,블루스카이 젤로 마음에 들어서 다크실버로 하나 더샀네요 다양한 액상으로 즐길려구요 ㅎ,0
jk****,헬베이프 젤로: 블루스카이,20241116,5,,배터리때매 하나 더 구매했어요 좋네요 ㅎㅎ,0
hora****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241204,5,,항상 쓰는제품입니다 만족합니닷,0
bha4***,헬베이프 젤로: 새비 화이트,20241114,5,,배송 진짜 빠르네요 감사합니다,0
jung*****,헬베이프 젤로: 반타그레이,20241114,5,,넘 좋아요... 액상도 세지않고 좋네요,0
zz99***,헬베이프 젤로: 블랙로즈,20241116,5,,배송 빠르고 가성비 최고,0
full******,헬베이프 젤로: 블랙로즈,20241212,5,,배송 AS 모두 좋아요,0
lghs****,헬베이프 젤로: 블랙 초콜렛,20241204,5,,세슴~~세슴~~ 좋아요~~ 굿굿굿,0
lghs****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241204,5,,세슴~~세슴~~ 좋아요~~ 굿굿굿,0
dldn******,헬베이프 젤로: 1225 에디션 블랙(한정판),20241209,4,,맛도 잘 나고 디자인도 이쁘네요~,0
yjsz*******,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241130,5,,매우만족합니다. 너무 이뻐용,0
rlaa******,헬베이프 젤로: 블랙로즈,20241121,5,,잘 피고있습니다 만족,0
dbeo****,헬베이프 젤로: 젤로 옐로,20250109,4,,good is good,0
free***,헬베이프 젤로: 반타그레이,20241112,5,,직장 동료가 사용중이고 대만족 하여 충동구매했어요!,0
fbgu*****,헬베이프 젤로: 반타그레이,20241119,5,,저렴하게 잘 샀어요,0
thej*****,헬베이프 젤로: 반타그레이,20241116,5,,입문있네 괜찮아요 잘쓸게요,0
star*****,헬베이프 젤로: 새비 화이트,20241115,5,,베송도 빠르고 젤로 정말 최고입니다.,0
minh*****,헬베이프 젤로: 블루스카이,20241116,5,,코일도 오래가고 버튼안눌러도 되서 너무좋구요 색도 예쁘고 너무 맘에 들어요 원래 다른 기계 쓸때는 액상이 남았는데 액상 먹을 맛이 납니다!,0
lg****,헬베이프 젤로: 블러드 샷,20241120,5,,"사용 편하고, 이물감 없네요",0
okje***,헬베이프 젤로: 새비 화이트,20241202,5,,배송빠르고제품좋아요 많이파세요,0
nazo****,헬베이프 젤로: 반타그레이,20241203,4,,문제가 있는 부분은 전화통화를 통해 빠른 피드백 해주셔서 좋습니다!!👍👍,0
chla****,헬베이프 젤로: 블랙 초콜렛,20241211,5,,헤헤헤ㅔㅎ 예뽀용~~ 끾끾🐒,0
re****,헬베이프 젤로: 1225 에디션 블랙(한정판),20241115,5,,최애 전담이 생겨버렸네요 감사히 쓸게요,0
siwo*****,헬베이프 젤로: 블랙 초콜렛,20241208,5,,두개구매해서 잘쓰고있답니다,0
gowa***,헬베이프 젤로: 블루스카이,20241116,5,,처음 구매인데 만족합니다,0
knkb***,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241117,5,,좋아요 마음에들어요,0
whit*****,헬베이프 젤로: 블랙 초콜렛,20241106,5,,배송 빠르고 제품도 좋은데 케이스를 깜빡하고 안샀네요...사야겠당...,0
aldo****,헬베이프 젤로: 1225 에디션 블랙(한정판),20241205,5,,한정판으로 샀는데 넘나 맘에 듭니다!,0
rlaa********,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241205,5,,배송도빠르고포장도꼼꼼해요,0
keli****,헬베이프 젤로: 블랙로즈,20241130,5,,유명해서 구매했습니다. 유명한 이유가 있네요.,0
yiel****,헬베이프 젤로: 새비 화이트,20241105,5,,빠른배송으로 받았네요 처음쓰는 제품이지만 좋아요,0
oyh0***,헬베이프 젤로: 반타그레이,20241112,4,,드립팁에 케이스뺏다낄때마다 같이빠져서 별로인거빼면 좋슴다,0
lion******,헬베이프 젤로: 블루스카이,20241008,5,,배송빨리 왔어요. 기기도 쓰던거에 비해 가볍고 좋네요. 블루스카이 색상도 산뜻하고 좋습니다. 맛표현도 훌륭하네요. 적극 추천!,1
wjdg******,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241116,5,,배송빠르고 기능 잘 됩니다,0
god4***,헬베이프 젤로: 블러드 샷,20241206,5,,블랙 / 레드 동시 구매해서 잘 사용하고 있습니다.,0
jsey****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241108,5,,하나사고 또구매 했네요 너무좋아요,0
gock***,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241207,5,,너무 잘산것같습니다,0
sang*******,헬베이프 젤로: 블루스카이,20241116,5,,색이 예쁘고 작아서 들고다니기 편해요,0
tp****,헬베이프 젤로: 반타그레이,20241115,5,,리뷰 잘 안쓰는 편 이 집은 만점 👍,0
sk****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241202,5,,제품도 만족하고 빠른배송 좋아요.,0
theh*******,헬베이프 젤로: 블랙로즈,20241207,5,,든든하네요 잘사용할께요!,0
shin*******,헬베이프 젤로: 새비 화이트,20241125,5,,고맙습니다 ~! 고맙습니다 ~!,0
pjk9*****,헬베이프 젤로: 반타그레이,20241105,5,,예상대로 디자인 겁나이쁩니다 잘쓰겠습니다 감사합니다,0
sss2***,헬베이프 젤로: 블러드 샷,20241120,5,,고장나서 재구매 완료~,0
chae*******,헬베이프 젤로: 블러드 샷,20241126,5,,아주 만족합니다. 액상도 안새고 좋아요,0
kq****,헬베이프 젤로: 1225 에디션 블랙(한정판),20241104,5,,1225 버전 생각보다 묵직한거 같아요 젤로라 가볍긴 하지만요 ㅋ 즐겁게 베이핑 하겠습니다.,0
zipp******,헬베이프 젤로: 1225 에디션 블랙(한정판),20241023,5,,아주 잘 받았어요 젤로 기계를 잊어먹어서ㅠㅠ 부랴부랴 샀는데 사기전까지 연초로 연명을 했어요 잊어먹지않게 잘 피겠습니다,0
octo********,헬베이프 젤로: 반타그레이,20241113,5,,좋은가격에 구입했습니다 감사합니다,0
30****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241108,5,,새로 샀는데 진짜 이뻐요 배송도 빨라서 바로 받았습니다,0
ko****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241206,5,,감사핮니다역시 최고네요,0
ejdn***,헬베이프 젤로: 달리아 초콜렛,20241122,5,,액상 전담을 처음 사용해 보는데 아직 익숙하지 않아 그런지 어색하네요 ^^:;; 이 기회에 금연에 한발 갈 수 있으면 좋겠습니다.,0
ikor******,헬베이프 젤로: 반타그레이,20241113,5,,"전자담배 오랜만에 다시 시작했는데, 누액도 없고 좋습니다.",0
mo****,헬베이프 젤로: 반타그레이,20241106,5,,"자주잃어버려서,,, 또구매했어요! ㅎㅎ 잘 쓰겠습니다!",0
pokk*****,헬베이프 젤로: 블랙로즈,20240905,5,,"제품 자체는 맘에 듭니다. 기존에 다른 액상전담을 3개정도 사용하다가 젤로를 접하였네요 장점 : 액상팟이 크고 배터리가 하루종일 갑니다. 사이즈가 컴팩트하여 손에 착 감기고 클러치에도 쏙 들어가서 좋아요 단점이라기보다는 젤로 구매하시는 분들은 무조건 0.8옴 부스트팟을 추가로 구매하세요 제품자체에 들어있는 팟은 0.8이랑 1.2 있으실건데 1.2는 사용하지를 못합니다. 제품출력이 자동으로 세팅되어서 흡입시 액상 누수가 생기네요 지금 추가로 구매한 0.8옴 부스트팟을 3,300번 까지 사용하고 새로 갈아끼웠습니다. 아마도 0.8옴 부스트팟 3개면 10,000회까지 흡입이 가능할것 같아요 물론 액상 누수 없구요 액상 누수로 많이 귀찮게 이거저거 물어봤는데 친절하게 응대해 주셔서 감사드립니다. ★★★ 0.8옴 부스트팟 : 제품출력 19~20W 설정시 액상누수없이 깨끗하게 베이핑 가능합니다.★★★ 액상 다 떨어질때 재 주문 할게요 :)",2
wlst*****,헬베이프 젤로: 블랙로즈,20241114,5,,빠른 배송 감사합니다!,0
baej*****,헬베이프 젤로: 1225 에디션 블랙(한정판),20241106,5,,전담 입문하면서 구매했는데 팟 이나 기기나 별다른 문제는 없고 사용감이 좋아요,0
dn****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241207,5,,항상 잘 쓰고있어요,0
i_lo********,헬베이프 젤로: 블러드 샷,20241114,5,,잘 사용하고 있습니다 좋아요,0
wnsd*****,헬베이프 젤로: 1225 에디션 블랙(한정판),20241207,5,,최고의 선택 입니다,0
alst*****,헬베이프 젤로: 블랙 초콜렛,20241203,5,,발송처리가 엄청 빠르네여 잘받았습니다~,0
mylo****,헬베이프 젤로: 블랙로즈,20241212,5,,만족만족 아주 만족,0
hees****,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241029,5,,색깔 너무 맘에드네요 생각보다 스크래치가 잘 나서 케이스끼면 좋을 것 같습니다,0
ss****,헬베이프 젤로: 블랙로즈,20241206,5,,그립감과 간단한 사용법이 좋습니다.,0
copy*****,헬베이프 젤로: 블랙로즈,20241202,5,,너무 좋아요 잘 쓰고 있어요,0
kin0***,헬베이프 젤로: 반타그레이,20241114,4,,누수없는건 좋은데 팟이 금방 소모되네요,0
mans*****,헬베이프 젤로: 블랙 초콜렛,20241107,5,,발라리안맥스 사용하다가 넘어왔는데 누수 없고 심플하니 맘에 들어요,0
bomi****,헬베이프 젤로: 블랙로즈,20241105,5,,핑크색 쓰다 변기 빠뜨려서 이번엔 블랙으로 구매했어요~ 사용하기 편해요,1
haga****,헬베이프 젤로: 블랙로즈,20241117,5,,저렴하게 잘 구입했습니다,0
wjdw******,헬베이프 젤로: 블랙로즈,20241102,5,,만족합니다!!너무좋습니다ㅎㅎ,0
nh15****,헬베이프 젤로: 블랙로즈,20241108,5,,좋은 제품 잘쓰고 있습니다. 또 들릴게요.,0
aktm******,헬베이프 젤로: 1225 에디션 다크실버(한정판),20241107,5,,어떤 점이 좋았냐면요 내구성이요 비행기가 뜨면 전담은 액상이 담겨있으면 흘러서 고장나기 쉽잖아요 근데 젤로는 제가 저번에 실수로 액상넣고 타서 위에 액상기계만 분리해서 세워서 이동했는데 도착해보니 멀쩡하더라고요 덕분에 도착해서 맘껏 폈어요 디자인도 훌륭함,0
